Epoch,Batch,Loss
12,1,3.3356189727783203
12,2,3.2573163509368896
12,3,3.221989154815674
12,4,3.259213447570801
12,5,3.4108338356018066
12,6,3.2827839851379395
12,7,3.2904930114746094
12,8,3.267636775970459
12,9,3.32035756111145
12,10,3.3374385833740234
12,11,3.3373210430145264
12,12,3.276181697845459
12,13,3.278623580932617
12,14,3.238600969314575
12,15,3.3386149406433105
12,16,3.2715752124786377
12,17,3.2961416244506836
12,18,3.377424478530884
12,19,3.25604248046875
12,20,3.213944435119629
12,21,3.183990478515625
12,22,3.281998872756958
12,23,3.284916400909424
12,24,3.078887939453125
12,25,3.1849193572998047
12,26,3.2940168380737305
12,27,3.1906070709228516
12,28,3.1853389739990234
12,29,3.209001302719116
12,30,3.214994430541992
12,31,3.1434850692749023
12,32,3.2209577560424805
12,33,3.2764499187469482
12,34,3.230776786804199
12,35,3.268362283706665
12,36,3.313570261001587
12,37,3.1537017822265625
12,38,3.348054885864258
12,39,3.244074821472168
12,40,3.2374706268310547
12,41,3.1570229530334473
12,42,3.294321298599243
12,43,3.1627860069274902
12,44,3.296600341796875
12,45,3.1956140995025635
12,46,3.2580723762512207
12,47,3.126957416534424
12,48,3.229360342025757
12,49,3.222731113433838
12,50,3.2818515300750732
12,51,3.223747968673706
12,52,3.362879753112793
12,53,3.0945639610290527
12,54,3.266685962677002
12,55,3.3437695503234863
12,56,3.1918351650238037
12,57,3.3489699363708496
12,58,3.231405019760132
12,59,3.315009593963623
12,60,3.216486692428589
12,61,3.16410493850708
12,62,3.2076473236083984
12,63,3.2037930488586426
12,64,3.224599838256836
12,65,3.2774477005004883
12,66,3.1144087314605713
12,67,3.2518465518951416
12,68,3.373112440109253
12,69,3.277836322784424
12,70,3.321366310119629
12,71,3.397782802581787
12,72,3.3427810668945312
12,73,3.2335572242736816
12,74,3.1764540672302246
12,75,3.254789352416992
12,76,3.330643653869629
12,77,3.2085719108581543
12,78,3.348480463027954
12,79,3.2535085678100586
12,80,3.186903238296509
12,81,3.3281521797180176
12,82,3.211426258087158
12,83,3.3183231353759766
12,84,3.261476993560791
12,85,3.198122978210449
12,86,3.2895255088806152
12,87,3.197963237762451
12,88,3.274746894836426
12,89,3.14744234085083
12,90,3.207343816757202
12,91,3.250746011734009
12,92,3.2677855491638184
12,93,3.182307243347168
12,94,3.202012300491333
12,95,3.2916815280914307
12,96,3.2863106727600098
12,97,3.3288097381591797
12,98,3.1691946983337402
12,99,3.2645673751831055
12,100,3.2220983505249023
12,101,3.2404286861419678
12,102,3.2841649055480957
12,103,3.1359705924987793
12,104,3.1507158279418945
12,105,3.261469841003418
12,106,3.25748610496521
12,107,3.1928012371063232
12,108,3.3161871433258057
12,109,3.2523093223571777
12,110,3.0645084381103516
12,111,3.269308090209961
12,112,3.1357381343841553
12,113,3.15057373046875
12,114,3.0820248126983643
12,115,3.1182827949523926
12,116,3.2928695678710938
12,117,3.2022078037261963
12,118,3.22067928314209
12,119,3.2651805877685547
12,120,3.1508946418762207
12,121,2.9964466094970703
12,122,3.0643539428710938
12,123,3.4504387378692627
