Epoch,Batch,Loss
3,1,3.090318441390991
3,2,3.125156879425049
3,3,2.819556951522827
3,4,3.15305757522583
3,5,2.9074482917785645
3,6,2.921534538269043
3,7,2.9687411785125732
3,8,3.2232282161712646
3,9,2.963637351989746
3,10,2.9544851779937744
3,11,3.0033516883850098
3,12,2.950207471847534
3,13,2.908328056335449
3,14,3.1175127029418945
3,15,3.0325536727905273
3,16,3.2529568672180176
3,17,3.027169704437256
3,18,3.0260372161865234
3,19,3.2017743587493896
3,20,3.0626039505004883
3,21,2.837745428085327
3,22,3.208865165710449
3,23,3.095761299133301
3,24,2.814809799194336
3,25,2.858673095703125
3,26,2.903024435043335
3,27,2.9421491622924805
3,28,2.905687093734741
3,29,3.023158073425293
3,30,3.0250184535980225
3,31,2.9704813957214355
3,32,2.9306540489196777
3,33,3.1945884227752686
3,34,3.129106044769287
3,35,2.8553261756896973
3,36,2.9354147911071777
3,37,3.0473885536193848
3,38,3.0593044757843018
3,39,2.870851993560791
3,40,2.8448073863983154
3,41,3.0326051712036133
3,42,2.807889461517334
3,43,3.1396610736846924
3,44,3.1005263328552246
3,45,2.8914663791656494
3,46,2.8699638843536377
3,47,3.1217498779296875
3,48,2.866213321685791
3,49,3.168457508087158
3,50,2.979546546936035
3,51,2.890909194946289
3,52,3.194014310836792
3,53,2.7200403213500977
3,54,3.022117853164673
3,55,3.0166945457458496
3,56,2.9744713306427
3,57,2.994192600250244
3,58,3.1049370765686035
3,59,2.895742177963257
3,60,2.769118309020996
3,61,2.9824867248535156
3,62,2.7764053344726562
3,63,3.1099624633789062
3,64,2.875135898590088
3,65,2.880486011505127
3,66,2.8509786128997803
3,67,2.8647842407226562
3,68,2.985332489013672
3,69,3.031740427017212
3,70,2.963977098464966
3,71,2.956240653991699
3,72,2.833702325820923
3,73,2.7814972400665283
3,74,3.0084359645843506
3,75,2.6855170726776123
3,76,2.955167770385742
3,77,2.922271966934204
3,78,2.548436164855957
3,79,2.85347318649292
3,80,2.4849843978881836
3,81,2.4833106994628906
3,82,2.8118624687194824
3,83,2.897059679031372
3,84,2.8968749046325684
3,85,2.861820697784424
3,86,2.8900136947631836
3,87,2.892256021499634
3,88,2.924405097961426
3,89,2.8781325817108154
3,90,2.945899724960327
3,91,2.8700246810913086
3,92,3.024440050125122
3,93,2.8882675170898438
3,94,2.72166109085083
3,95,2.8671352863311768
3,96,2.8090193271636963
3,97,2.9866538047790527
3,98,2.864377498626709
3,99,2.9412994384765625
3,100,2.9602742195129395
3,101,2.7133524417877197
3,102,2.726355791091919
3,103,2.5348925590515137
3,104,2.7860188484191895
3,105,2.766718626022339
3,106,3.1123459339141846
3,107,2.6905617713928223
3,108,2.783090353012085
3,109,2.7891592979431152
3,110,2.6444172859191895
3,111,2.891746759414673
3,112,2.9368743896484375
3,113,2.6609668731689453
3,114,2.5572686195373535
3,115,2.9576168060302734
3,116,2.67752742767334
3,117,2.7370195388793945
3,118,2.724395751953125
3,119,2.736079216003418
3,120,2.5556421279907227
3,121,2.583214521408081
3,122,2.623095989227295
3,123,2.632983446121216
3,124,2.6837472915649414
3,125,2.7689967155456543
3,126,2.8158507347106934
3,127,2.934278964996338
3,128,2.4430997371673584
3,129,2.7344117164611816
3,130,2.6329548358917236
3,131,2.5120179653167725
3,132,2.9233083724975586
3,133,2.765079975128174
3,134,2.88455867767334
3,135,2.5500597953796387
3,136,2.804140567779541
3,137,2.6344356536865234
3,138,2.7092041969299316
3,139,2.506204605102539
3,140,2.8002114295959473
3,141,2.9400346279144287
3,142,2.6147983074188232
3,143,2.6688714027404785
3,144,2.748972177505493
3,145,2.903217315673828
3,146,2.632819652557373
3,147,2.679555654525757
3,148,2.381901741027832
3,149,2.815281867980957
3,150,2.933915138244629
3,151,2.517843723297119
3,152,3.0088744163513184
3,153,2.695276975631714
3,154,2.6981449127197266
3,155,2.854525089263916
3,156,2.8238589763641357
3,157,3.041147232055664
3,158,2.714517593383789
3,159,2.9696593284606934
3,160,2.5619781017303467
3,161,2.7464637756347656
3,162,2.4899425506591797
3,163,2.645254135131836
3,164,3.035337209701538
3,165,2.305363416671753
3,166,2.3830349445343018
3,167,2.867705821990967
3,168,2.644109010696411
3,169,2.547300338745117
3,170,2.968998670578003
3,171,2.6200904846191406
3,172,2.8059589862823486
3,173,2.5637402534484863
3,174,2.6346092224121094
3,175,2.5775866508483887
3,176,2.835125684738159
3,177,2.852520704269409
3,178,2.504626750946045
3,179,2.815730571746826
3,180,2.698953628540039
3,181,2.6087212562561035
3,182,2.4093027114868164
3,183,2.768235445022583
3,184,2.42521333694458
3,185,2.7632315158843994
3,186,2.53936767578125
3,187,2.6851882934570312
3,188,2.3238863945007324
3,189,2.6911182403564453
3,190,2.7562084197998047
3,191,2.8817708492279053
3,192,2.6451163291931152
3,193,2.6426703929901123
3,194,2.4070611000061035
3,195,2.755786418914795
3,196,2.755814790725708
3,197,2.467301845550537
3,198,2.457190990447998
3,199,2.485593795776367
3,200,2.5694403648376465
3,201,2.6967544555664062
3,202,2.591996669769287
3,203,2.990325689315796
3,204,2.415694236755371
