Epoch,Batch,Loss
7,1,4.721365928649902
7,2,4.4404683113098145
7,3,4.332996845245361
7,4,4.53880500793457
7,5,4.200514793395996
7,6,4.599385738372803
7,7,4.415009021759033
7,8,4.454436302185059
7,9,4.465086936950684
7,10,4.393952369689941
7,11,4.626637935638428
7,12,4.317927837371826
7,13,4.328821182250977
7,14,4.594114303588867
7,15,4.352606773376465
7,16,4.405861854553223
7,17,4.439157485961914
7,18,4.411909580230713
7,19,4.569456100463867
7,20,4.334364891052246
7,21,4.615046501159668
7,22,4.13839054107666
7,23,4.275167465209961
7,24,4.184413909912109
7,25,4.469971656799316
7,26,4.320624351501465
7,27,4.191198348999023
7,28,4.243690013885498
7,29,4.462109565734863
7,30,4.352657318115234
7,31,4.705670356750488
7,32,4.417391300201416
7,33,4.554760456085205
7,34,4.362321376800537
7,35,4.208240509033203
7,36,4.370721817016602
7,37,4.237486839294434
7,38,4.422295093536377
7,39,4.307459831237793
7,40,4.270852565765381
7,41,4.232734680175781
7,42,4.634063720703125
7,43,4.673400402069092
7,44,4.41065788269043
7,45,4.261979579925537
7,46,4.415439605712891
7,47,4.529563903808594
7,48,4.4752912521362305
7,49,4.128734588623047
7,50,4.340025901794434
7,51,4.448354244232178
7,52,4.456046104431152
7,53,4.207961559295654
7,54,4.47953462600708
7,55,4.312806129455566
7,56,4.621060371398926
7,57,4.691221237182617
7,58,4.375147342681885
7,59,4.327342987060547
7,60,4.384768962860107
7,61,4.2896013259887695
7,62,4.4210968017578125
7,63,4.3277201652526855
7,64,4.538145065307617
7,65,4.270419597625732
7,66,4.454951763153076
7,67,4.319980621337891
7,68,4.354249000549316
7,69,4.676340103149414
7,70,4.249229431152344
7,71,4.4508843421936035
7,72,4.526549816131592
7,73,4.404752731323242
7,74,4.379415512084961
7,75,4.670213222503662
7,76,4.347355842590332
7,77,4.3394646644592285
7,78,4.453611373901367
7,79,4.357818603515625
7,80,4.389824867248535
7,81,4.303642272949219
7,82,4.513673782348633
7,83,4.267472267150879
7,84,4.206701278686523
7,85,4.475889205932617
7,86,4.470248222351074
7,87,4.363099098205566
7,88,4.403745651245117
7,89,4.273177623748779
7,90,4.420931816101074
7,91,4.2451276779174805
7,92,4.490732192993164
7,93,4.1412858963012695
7,94,4.2693047523498535
7,95,4.620716094970703
7,96,4.410784721374512
7,97,4.353110313415527
7,98,4.26560115814209
7,99,4.3313374519348145
7,100,4.234596252441406
7,101,4.542652130126953
7,102,4.143703460693359
7,103,4.5570292472839355
7,104,4.34893798828125
7,105,4.625393867492676
7,106,4.335038185119629
7,107,4.45423698425293
7,108,4.464818000793457
7,109,4.251535415649414
7,110,4.481500148773193
7,111,4.297903060913086
7,112,4.4460039138793945
7,113,4.146340370178223
7,114,4.141529083251953
7,115,4.3603515625
7,116,4.19461727142334
7,117,4.412618160247803
7,118,4.297865390777588
7,119,4.234929084777832
7,120,4.312454700469971
7,121,4.436070442199707
7,122,4.482117176055908
7,123,4.275373935699463
7,124,4.237895488739014
7,125,4.312567234039307
7,126,4.279448509216309
7,127,4.469079971313477
7,128,4.234807014465332
7,129,4.519101619720459
7,130,4.335853576660156
7,131,4.23623514175415
7,132,4.338619232177734
7,133,4.279654502868652
7,134,4.305782318115234
7,135,4.182570457458496
7,136,4.353027820587158
7,137,4.258212089538574
7,138,4.450892448425293
7,139,4.480071544647217
7,140,4.407864570617676
7,141,4.144631385803223
7,142,4.1116132736206055
7,143,4.142642021179199
7,144,4.247794151306152
7,145,4.3179240226745605
7,146,4.276174545288086
7,147,4.132282733917236
7,148,4.421806335449219
7,149,4.161628246307373
7,150,4.555283546447754
7,151,4.426596641540527
7,152,4.344272136688232
7,153,4.517952919006348
7,154,4.486020565032959
7,155,4.364006519317627
7,156,4.309023857116699
7,157,4.242656707763672
7,158,4.374425888061523
7,159,4.347923755645752
7,160,4.342082500457764
7,161,4.25391960144043
7,162,4.395569801330566
7,163,4.2918901443481445
7,164,4.22491455078125
7,165,4.161492347717285
7,166,4.289333820343018
7,167,4.50440788269043
7,168,4.359838008880615
7,169,4.312493324279785
7,170,4.225166320800781
7,171,4.2184953689575195
7,172,4.211503982543945
7,173,4.3224592208862305
7,174,4.234376907348633
7,175,4.217594623565674
7,176,4.266687393188477
7,177,4.3566060066223145
7,178,4.231955051422119
7,179,4.4069695472717285
7,180,4.439042091369629
7,181,4.307580947875977
7,182,4.052696228027344
7,183,4.335306644439697
7,184,4.242701530456543
7,185,4.3423967361450195
7,186,4.045687198638916
7,187,4.239436149597168
7,188,4.224332332611084
7,189,4.211732387542725
7,190,4.2304558753967285
7,191,4.326519012451172
7,192,4.123816013336182
7,193,4.396929740905762
7,194,4.1362810134887695
7,195,4.100412368774414
7,196,4.471230506896973
7,197,4.505395412445068
7,198,4.172642707824707
7,199,4.4188923835754395
7,200,4.175466537475586
7,201,4.17153787612915
7,202,4.238750457763672
7,203,4.36611270904541
7,204,4.249086856842041
7,205,4.223520278930664
7,206,4.353707313537598
7,207,4.400252342224121
7,208,4.142193794250488
7,209,4.38670015335083
7,210,4.439225196838379
7,211,4.421985149383545
7,212,4.373844146728516
7,213,4.491358757019043
7,214,4.132939338684082
7,215,4.32034969329834
7,216,4.383528709411621
7,217,4.3047308921813965
7,218,4.171539783477783
7,219,4.287025451660156
7,220,4.13320255279541
7,221,4.213364601135254
7,222,4.304083824157715
7,223,4.24517822265625
7,224,4.134065628051758
7,225,4.329203128814697
7,226,4.296987056732178
7,227,4.191412925720215
7,228,4.41739559173584
7,229,4.346390724182129
7,230,4.387465953826904
7,231,4.157563209533691
7,232,4.149211406707764
7,233,4.412014007568359
7,234,4.171113967895508
7,235,4.485435485839844
7,236,4.06007194519043
7,237,4.141532897949219
7,238,4.262581825256348
7,239,4.180327415466309
7,240,4.461564540863037
7,241,4.051459312438965
7,242,4.254543304443359
7,243,4.415964126586914
7,244,4.18033504486084
7,245,4.151354789733887
7,246,4.136422634124756
7,247,4.2422285079956055
7,248,4.080199241638184
7,249,4.401171684265137
7,250,4.152135848999023
7,251,4.159233093261719
7,252,4.241125106811523
7,253,4.256078243255615
7,254,4.154665946960449
7,255,4.240034103393555
7,256,4.220588684082031
7,257,4.108936309814453
7,258,4.35305118560791
7,259,4.326338768005371
7,260,4.457261562347412
7,261,4.30912971496582
7,262,4.19776725769043
7,263,4.076766490936279
7,264,4.343607425689697
7,265,4.268150329589844
7,266,4.154993057250977
7,267,4.277325630187988
7,268,4.272623062133789
7,269,4.3687896728515625
7,270,4.284461975097656
7,271,3.9923622608184814
7,272,4.123363018035889
7,273,4.073160171508789
7,274,4.197136878967285
7,275,4.243230819702148
7,276,4.109514236450195
7,277,4.431031227111816
7,278,4.139214515686035
7,279,4.134672164916992
7,280,4.221792221069336
7,281,4.228304862976074
7,282,4.135185241699219
7,283,4.112683296203613
7,284,4.071232795715332
7,285,4.153285503387451
7,286,4.205906867980957
7,287,3.9442524909973145
7,288,4.122610569000244
7,289,4.050156116485596
7,290,4.227480411529541
7,291,4.282262325286865
7,292,4.3788065910339355
7,293,4.345157623291016
7,294,4.203028678894043
7,295,4.0536065101623535
7,296,4.307687759399414
7,297,4.261350631713867
7,298,4.302192687988281
7,299,4.211626052856445
7,300,4.182667255401611
7,301,4.021699905395508
7,302,4.131315231323242
7,303,4.3069167137146
7,304,4.179835319519043
7,305,4.237977027893066
7,306,4.286489963531494
7,307,4.072401523590088
7,308,4.213783264160156
7,309,4.295517444610596
7,310,4.376997470855713
7,311,4.110973834991455
7,312,4.20976448059082
7,313,4.160793781280518
7,314,4.085697650909424
7,315,4.2398552894592285
7,316,4.158069610595703
7,317,4.207587718963623
7,318,4.308606147766113
7,319,4.153475761413574
7,320,4.067002773284912
7,321,4.22996711730957
7,322,4.455523490905762
7,323,4.289755821228027
7,324,4.23829460144043
7,325,4.253458023071289
7,326,4.182163715362549
7,327,4.344117164611816
7,328,4.031731605529785
7,329,4.140404224395752
7,330,4.107362270355225
7,331,4.096510410308838
7,332,4.285802841186523
7,333,4.328518867492676
7,334,4.015551567077637
7,335,4.3172760009765625
7,336,4.118904113769531
7,337,4.060190200805664
7,338,4.167635917663574
7,339,4.104194164276123
7,340,4.118365287780762
7,341,4.170870304107666
7,342,4.172298431396484
7,343,4.226062774658203
7,344,4.1909074783325195
7,345,4.170142650604248
7,346,4.103096008300781
7,347,4.154468059539795
7,348,4.034379005432129
7,349,4.2899627685546875
7,350,4.171245574951172
7,351,4.110078811645508
7,352,4.127701759338379
7,353,4.216135501861572
7,354,4.089297294616699
7,355,4.1832990646362305
7,356,4.175048828125
7,357,4.31859016418457
7,358,4.089862823486328
7,359,4.089306831359863
7,360,4.284528732299805
7,361,4.270782470703125
7,362,4.317240238189697
7,363,4.143466949462891
7,364,4.1043853759765625
7,365,4.2270989418029785
7,366,4.094377517700195
7,367,4.102304458618164
7,368,4.065120697021484
7,369,4.05218505859375
7,370,4.343021392822266
7,371,4.237013339996338
7,372,4.155439376831055
7,373,4.162127494812012
7,374,4.070352554321289
7,375,4.0824174880981445
7,376,4.078089714050293
7,377,4.234537124633789
7,378,4.142547130584717
7,379,4.122113227844238
7,380,4.166755676269531
7,381,4.203603744506836
7,382,4.059076309204102
7,383,4.005790710449219
7,384,4.061577796936035
7,385,4.424295425415039
7,386,4.198898792266846
7,387,4.154326438903809
7,388,4.216030120849609
7,389,4.067558288574219
7,390,4.000975131988525
7,391,4.120273590087891
7,392,4.012590408325195
7,393,4.056019306182861
7,394,4.39712381362915
7,395,4.075170993804932
7,396,4.0331854820251465
7,397,4.102495193481445
7,398,4.2005462646484375
7,399,4.112405300140381
7,400,4.258371353149414
7,401,4.089629650115967
7,402,4.171009540557861
7,403,4.145534515380859
7,404,4.305001258850098
7,405,4.044790744781494
7,406,4.100827217102051
7,407,4.166247367858887
7,408,4.121704578399658
7,409,4.11180305480957
7,410,4.060832977294922
7,411,4.209565162658691
7,412,4.318382740020752
7,413,4.030058860778809
7,414,4.014004707336426
7,415,4.100101470947266
7,416,4.088628768920898
7,417,4.088669776916504
7,418,4.076624393463135
7,419,4.014662742614746
7,420,4.131265640258789
7,421,4.294466495513916
7,422,4.051111221313477
7,423,4.167275905609131
7,424,4.246374130249023
7,425,4.018960952758789
7,426,4.120608329772949
7,427,4.345595836639404
7,428,4.217375755310059
7,429,4.06264591217041
7,430,4.298858642578125
7,431,4.050318717956543
7,432,4.152564525604248
7,433,4.159335136413574
7,434,4.154634475708008
7,435,4.135501861572266
7,436,4.223133087158203
7,437,4.0808210372924805
7,438,4.006900310516357
7,439,4.204391002655029
7,440,4.14049768447876
7,441,4.153366565704346
7,442,4.032427787780762
7,443,4.273654937744141
7,444,4.245485305786133
7,445,3.892209529876709
7,446,4.145656585693359
7,447,4.156574249267578
7,448,4.092580795288086
7,449,4.308638572692871
7,450,4.075521469116211
7,451,4.270859241485596
7,452,4.120364189147949
7,453,4.08098030090332
7,454,4.065679550170898
7,455,3.9044713973999023
7,456,4.099161148071289
7,457,3.9767415523529053
7,458,4.0694475173950195
7,459,4.017967224121094
7,460,4.154304504394531
7,461,4.039487361907959
7,462,4.101410388946533
7,463,4.009112358093262
7,464,4.23799991607666
7,465,4.070460319519043
7,466,4.021116256713867
7,467,4.029787063598633
7,468,4.1207170486450195
7,469,4.3121819496154785
7,470,4.159515380859375
7,471,3.9933791160583496
7,472,4.021351337432861
7,473,3.9876034259796143
7,474,4.188920974731445
7,475,3.9856619834899902
7,476,4.179643154144287
7,477,4.081179618835449
7,478,4.004255294799805
7,479,4.116095066070557
7,480,3.9934163093566895
7,481,4.253554344177246
7,482,4.10200309753418
7,483,4.1481170654296875
7,484,3.9696714878082275
7,485,4.088374137878418
7,486,4.152915000915527
7,487,4.218815803527832
7,488,4.082943439483643
7,489,4.05658483505249
7,490,4.016223907470703
7,491,4.108356475830078
7,492,4.032107830047607
7,493,4.178569793701172
7,494,4.1114654541015625
7,495,4.072653770446777
7,496,3.8801896572113037
7,497,4.029937267303467
7,498,4.082437515258789
7,499,4.210879325866699
7,500,4.046597957611084
7,501,3.9716548919677734
7,502,4.030544281005859
7,503,3.949382781982422
7,504,4.0992207527160645
7,505,3.9918816089630127
7,506,4.099231719970703
7,507,3.9884724617004395
7,508,4.048763275146484
7,509,4.18067741394043
7,510,4.0731096267700195
7,511,4.0238871574401855
7,512,3.9493913650512695
7,513,4.1818084716796875
7,514,3.987494945526123
7,515,4.142536163330078
7,516,4.013270378112793
7,517,3.892338514328003
7,518,4.091637134552002
7,519,4.160381317138672
7,520,4.048437118530273
7,521,4.098784446716309
7,522,4.141323089599609
7,523,4.106182098388672
7,524,4.001369476318359
7,525,4.160913467407227
7,526,4.049755096435547
7,527,4.15567684173584
7,528,4.249367713928223
7,529,4.04693603515625
7,530,3.97383975982666
7,531,4.014969825744629
7,532,4.123856544494629
7,533,4.137993812561035
7,534,3.9782605171203613
7,535,4.048900127410889
7,536,4.168625354766846
7,537,4.095363616943359
7,538,4.238498687744141
7,539,4.04598331451416
7,540,3.9847302436828613
7,541,4.0260515213012695
7,542,4.183291435241699
7,543,4.1807050704956055
7,544,4.07243537902832
7,545,4.194915294647217
7,546,4.1166791915893555
7,547,3.957052230834961
7,548,3.971410036087036
7,549,4.158642768859863
7,550,4.063209533691406
7,551,4.050548553466797
7,552,3.97558856010437
7,553,3.942598581314087
7,554,4.001745700836182
7,555,4.0935444831848145
7,556,4.091793537139893
7,557,4.041126251220703
7,558,4.007964611053467
7,559,4.060946464538574
7,560,4.084046363830566
7,561,4.100934028625488
7,562,3.874596118927002
7,563,3.931535243988037
7,564,4.036120891571045
7,565,3.9290664196014404
7,566,3.920189380645752
7,567,4.047664642333984
7,568,3.9012935161590576
7,569,4.074161529541016
7,570,4.024693489074707
7,571,4.020697593688965
7,572,4.064864158630371
7,573,4.112556457519531
7,574,3.9771392345428467
7,575,4.15778923034668
7,576,3.8837342262268066
7,577,4.124083518981934
7,578,4.162229537963867
7,579,4.182121276855469
7,580,3.9677252769470215
7,581,3.976247549057007
7,582,4.1564860343933105
7,583,3.892967700958252
7,584,4.021638870239258
7,585,4.130015850067139
7,586,3.9562807083129883
7,587,3.9418184757232666
7,588,4.089657783508301
7,589,3.9434213638305664
7,590,4.065223693847656
7,591,4.38154411315918
7,592,3.991827964782715
7,593,4.004675388336182
7,594,4.127200126647949
7,595,4.041215896606445
7,596,3.943660259246826
7,597,3.9245290756225586
7,598,3.9216089248657227
7,599,3.8065683841705322
7,600,4.087681770324707
7,601,4.054624557495117
7,602,4.016146659851074
7,603,4.001037120819092
7,604,4.168695449829102
7,605,4.062351226806641
7,606,3.9939424991607666
7,607,4.0767693519592285
7,608,3.9896740913391113
7,609,4.0147600173950195
7,610,3.972397804260254
7,611,3.990232467651367
7,612,3.7990012168884277
7,613,3.9503467082977295
7,614,4.072413444519043
7,615,4.035912036895752
7,616,3.948061466217041
7,617,3.993884563446045
7,618,3.9898433685302734
7,619,4.043980121612549
7,620,3.8449511528015137
7,621,4.071800231933594
7,622,3.9524219036102295
7,623,3.8528852462768555
7,624,4.062926292419434
7,625,3.9310169219970703
7,626,3.9209630489349365
7,627,4.047317028045654
7,628,3.9755043983459473
7,629,4.108848571777344
7,630,4.02663516998291
7,631,4.020208835601807
7,632,3.8882594108581543
7,633,4.065390110015869
7,634,4.012009620666504
7,635,3.988863468170166
7,636,4.125472068786621
7,637,3.8274459838867188
7,638,3.923529624938965
7,639,4.11458158493042
7,640,3.8336410522460938
7,641,3.9062085151672363
7,642,3.9806878566741943
7,643,3.8834521770477295
7,644,3.952939987182617
7,645,4.059941291809082
7,646,3.789461135864258
7,647,3.9347269535064697
7,648,3.8953194618225098
7,649,3.9124369621276855
7,650,3.8442349433898926
7,651,3.986595869064331
7,652,3.8987903594970703
7,653,3.823303699493408
7,654,4.047535419464111
7,655,3.7798843383789062
7,656,4.075162410736084
7,657,3.9159693717956543
7,658,3.9609856605529785
7,659,3.879202365875244
7,660,4.109869956970215
7,661,3.9324851036071777
7,662,3.9175124168395996
7,663,3.9489877223968506
7,664,3.9639248847961426
7,665,3.9210991859436035
7,666,3.8551526069641113
7,667,3.922192096710205
7,668,3.9883179664611816
7,669,3.746605634689331
7,670,4.0008440017700195
7,671,4.0751166343688965
7,672,4.081879615783691
7,673,4.031807899475098
7,674,3.9573445320129395
7,675,4.143439769744873
7,676,4.025043964385986
7,677,3.9988784790039062
7,678,4.041630744934082
7,679,3.8352622985839844
7,680,3.832658290863037
7,681,4.009759902954102
7,682,4.027284145355225
7,683,3.9181978702545166
7,684,4.030978202819824
7,685,3.8162615299224854
7,686,3.9603400230407715
7,687,3.9700002670288086
7,688,4.031569480895996
