Epoch,Batch,Loss
9,1,1.584530234336853
9,2,1.477186918258667
9,3,1.663268804550171
9,4,1.7888648509979248
9,5,1.52525794506073
9,6,1.5931700468063354
9,7,1.3512003421783447
9,8,1.5725672245025635
9,9,1.5401387214660645
9,10,1.340627670288086
9,11,1.5971883535385132
9,12,1.4466429948806763
9,13,1.6867903470993042
9,14,1.4359797239303589
9,15,1.3812477588653564
9,16,1.4023587703704834
9,17,1.2055740356445312
9,18,1.8745815753936768
9,19,1.4453299045562744
9,20,1.5781519412994385
9,21,1.5820825099945068
9,22,1.5736045837402344
9,23,1.4404590129852295
9,24,1.632611632347107
9,25,1.6680521965026855
9,26,1.7744555473327637
9,27,1.5991263389587402
9,28,1.6869691610336304
9,29,1.1973185539245605
9,30,1.6179571151733398
9,31,1.7145471572875977
9,32,1.6711125373840332
9,33,1.5470105409622192
9,34,1.5403534173965454
9,35,1.8142356872558594
9,36,1.6002897024154663
9,37,1.7206202745437622
9,38,1.4849257469177246
9,39,1.244051218032837
9,40,1.470367670059204
9,41,1.3565325736999512
9,42,1.3621971607208252
9,43,1.3251398801803589
9,44,1.2585313320159912
9,45,1.5816096067428589
9,46,1.4002485275268555
9,47,1.379702091217041
9,48,1.6014511585235596
9,49,1.3258806467056274
9,50,1.1447315216064453
9,51,1.240201473236084
9,52,1.4027254581451416
9,53,1.862701416015625
9,54,1.4458903074264526
9,55,1.4563250541687012
9,56,1.4302829504013062
9,57,1.9470272064208984
9,58,1.477696180343628
9,59,1.319688081741333
9,60,1.5749104022979736
9,61,1.393139362335205
9,62,1.4568095207214355
9,63,1.4869860410690308
9,64,1.3487248420715332
9,65,1.2213406562805176
9,66,1.4486370086669922
9,67,1.5894750356674194
9,68,1.4215548038482666
9,69,1.4238460063934326
9,70,1.623647928237915
9,71,1.330622673034668
9,72,1.2049773931503296
9,73,1.2904126644134521
9,74,1.6049879789352417
9,75,1.1838524341583252
9,76,1.5810725688934326
9,77,1.559725046157837
9,78,1.4461605548858643
9,79,1.5549824237823486
9,80,1.4330618381500244
9,81,1.3050671815872192
9,82,1.513954520225525
9,83,1.1963316202163696
9,84,1.383576512336731
9,85,1.4392902851104736
9,86,1.6289006471633911
9,87,1.3854117393493652
9,88,1.1683894395828247
9,89,1.2081469297409058
9,90,1.3778868913650513
9,91,1.4949966669082642
9,92,1.3550689220428467
9,93,1.3909072875976562
9,94,1.5903165340423584
9,95,1.2827565670013428
9,96,1.5478886365890503
9,97,1.217607855796814
9,98,1.3739211559295654
9,99,1.3016237020492554
9,100,1.4886023998260498
9,101,1.2230972051620483
9,102,1.4729270935058594
9,103,1.4153058528900146
9,104,1.5502978563308716
9,105,1.4550533294677734
9,106,1.27674400806427
9,107,1.5524702072143555
9,108,1.080381155014038
9,109,1.2766755819320679
9,110,1.3602392673492432
9,111,1.2894880771636963
9,112,1.4801075458526611
9,113,1.28183913230896
9,114,1.178220510482788
9,115,1.4467194080352783
9,116,1.4475959539413452
9,117,1.3685234785079956
9,118,1.326918125152588
9,119,1.145901083946228
9,120,1.0478601455688477
9,121,1.5970516204833984
9,122,1.627862811088562
9,123,1.2787680625915527
9,124,1.2628073692321777
9,125,1.3954523801803589
9,126,1.3458998203277588
9,127,1.2710347175598145
9,128,1.328927755355835
9,129,1.188186526298523
9,130,1.2163792848587036
9,131,1.4975929260253906
9,132,1.1349565982818604
9,133,1.392930507659912
9,134,1.391650676727295
9,135,1.1288408041000366
9,136,1.4414682388305664
9,137,1.3789442777633667
9,138,1.325343132019043
9,139,1.502122402191162
9,140,1.3111722469329834
9,141,1.1351072788238525
9,142,1.199401617050171
9,143,1.3070223331451416
9,144,1.025193214416504
9,145,1.2421706914901733
9,146,1.4738458395004272
9,147,1.0244383811950684
